Dataset,Gene List,Model,FPR,TPR,Thresholds
mRNA,RF1_5,LR,0.5142857142857142,0.8428571428571429,0.4272272068306488
mRNA,RF1_5,LR,0.6,0.8428571428571429,0.41658705902371646
mRNA,RF1_5,LR,0.6,0.8571428571428571,0.41643419633629797
mRNA,RF1_5,LR,0.6428571428571429,0.8571428571428571,0.4129833750062487
mRNA,RF1_5,LR,0.6428571428571429,0.8857142857142857,0.40662901621561354
mRNA,RF1_5,LR,0.7571428571428571,0.8857142857142857,0.38394307324266463
mRNA,RF1_5,LR,0.7571428571428571,0.9,0.38327690146020854
mRNA,RF1_5,LR,0.8428571428571429,0.9,0.36005331218933073
mRNA,RF1_5,LR,0.8428571428571429,0.9428571428571428,0.3507210620750962
mRNA,RF1_5,LR,0.8571428571428571,0.9428571428571428,0.3493976244988478
mRNA,RF1_5,LR,0.8571428571428571,0.9571428571428572,0.34504777739597303
mRNA,RF1_5,LR,0.8857142857142857,0.9571428571428572,0.3366649594379248
mRNA,RF1_5,LR,0.8857142857142857,0.9714285714285714,0.33631384066907
mRNA,RF1_5,LR,0.9,0.9714285714285714,0.3328308383069656
mRNA,RF1_5,LR,0.9,0.9857142857142858,0.32223656352890867
mRNA,RF1_5,LR,0.9714285714285714,0.9857142857142858,0.2840477526662965
mRNA,RF1_5,LR,0.9714285714285714,1.0,0.2606810688216833
mRNA,RF1_5,LR,1.0,1.0,0.18703727973887374
mRNA,RF1_5,KNN,0.0,0.0,2.0
mRNA,RF1_5,KNN,0.05714285714285714,0.17142857142857143,1.0
mRNA,RF1_5,KNN,0.08571428571428572,0.38571428571428573,0.8
mRNA,RF1_5,KNN,0.2714285714285714,0.6142857142857143,0.6
mRNA,RF1_5,KNN,0.5,0.8285714285714286,0.4
mRNA,RF1_5,KNN,0.8857142857142857,0.9428571428571428,0.2
mRNA,RF1_5,KNN,1.0,1.0,0.0
mRNA,RF1_5,RF,0.0,0.0,2.0
mRNA,RF1_5,RF,0.05714285714285714,0.1,1.0
mRNA,RF1_5,RF,0.08571428571428572,0.2,0.9
mRNA,RF1_5,RF,0.1,0.37142857142857144,0.8
mRNA,RF1_5,RF,0.2,0.5285714285714286,0.7
mRNA,RF1_5,RF,0.2714285714285714,0.6714285714285714,0.6
mRNA,RF1_5,RF,0.37142857142857144,0.8,0.5
mRNA,RF1_5,RF,0.5571428571428572,0.8857142857142857,0.4
mRNA,RF1_5,RF,0.7142857142857143,0.9285714285714286,0.3
mRNA,RF1_5,RF,0.8,0.9857142857142858,0.2
mRNA,RF1_5,RF,0.9,1.0,0.1
mRNA,RF1_5,RF,1.0,1.0,0.0
mRNA,RF1_5,NB,0.0,0.0,1.9999634877239005
mRNA,RF1_5,NB,0.0,0.014285714285714285,0.9999634877239004
mRNA,RF1_5,NB,0.0,0.04285714285714286,0.9981542868555605
mRNA,RF1_5,NB,0.014285714285714285,0.04285714285714286,0.9965619287686036
mRNA,RF1_5,NB,0.014285714285714285,0.07142857142857142,0.9909766289888439
mRNA,RF1_5,NB,0.02857142857142857,0.07142857142857142,0.9890565495357022
mRNA,RF1_5,NB,0.02857142857142857,0.1,0.9828039198246551
mRNA,RF1_5,NB,0.04285714285714286,0.1,0.9665975844009054
mRNA,RF1_5,NB,0.04285714285714286,0.14285714285714285,0.9250997767841692
mRNA,RF1_5,NB,0.07142857142857142,0.14285714285714285,0.9071802732488377
mRNA,RF1_5,NB,0.07142857142857142,0.2,0.8685052593521169
mRNA,RF1_5,NB,0.08571428571428572,0.2,0.8674949508757086
mRNA,RF1_5,NB,0.08571428571428572,0.22857142857142856,0.86145567319315
mRNA,RF1_5,NB,0.11428571428571428,0.22857142857142856,0.8481204958505209
mRNA,RF1_5,NB,0.11428571428571428,0.34285714285714286,0.7534373207505183
mRNA,RF1_5,NB,0.12857142857142856,0.34285714285714286,0.7510775685391634
mRNA,RF1_5,NB,0.12857142857142856,0.35714285714285715,0.713870734594241
mRNA,RF1_5,NB,0.14285714285714285,0.35714285714285715,0.7096802428746001
mRNA,RF1_5,NB,0.14285714285714285,0.4,0.6690621873636111
mRNA,RF1_5,NB,0.15714285714285714,0.4,0.6607417611818347
mRNA,RF1_5,NB,0.15714285714285714,0.5142857142857142,0.617556909139634
mRNA,RF1_5,NB,0.17142857142857143,0.5142857142857142,0.5967158076547313
mRNA,RF1_5,NB,0.17142857142857143,0.5285714285714286,0.5931963973510561
mRNA,RF1_5,NB,0.18571428571428572,0.5285714285714286,0.5825203021417401
mRNA,RF1_5,NB,0.18571428571428572,0.5857142857142857,0.5590577310936943
mRNA,RF1_5,NB,0.2,0.5857142857142857,0.5572134225651607
mRNA,RF1_5,NB,0.2,0.6428571428571429,0.5022407500574672
mRNA,RF1_5,NB,0.2714285714285714,0.6428571428571429,0.48027240870500426
mRNA,RF1_5,NB,0.2714285714285714,0.6571428571428571,0.4786773338324029
mRNA,RF1_5,NB,0.3142857142857143,0.6571428571428571,0.45530089908174076
mRNA,RF1_5,NB,0.3142857142857143,0.6857142857142857,0.44795396704425483
mRNA,RF1_5,NB,0.32857142857142857,0.6857142857142857,0.42957871898387945
mRNA,RF1_5,NB,0.32857142857142857,0.7,0.4274263466036261
mRNA,RF1_5,NB,0.38571428571428573,0.7,0.40078141037106674
mRNA,RF1_5,NB,0.38571428571428573,0.7428571428571429,0.3800604419326948
mRNA,RF1_5,NB,0.42857142857142855,0.7428571428571429,0.35735072556557484
mRNA,RF1_5,NB,0.42857142857142855,0.7714285714285715,0.34385380620237266
mRNA,RF1_5,NB,0.44285714285714284,0.7714285714285715,0.3429894371957035
mRNA,RF1_5,NB,0.44285714285714284,0.7857142857142857,0.34173818733823386
mRNA,RF1_5,NB,0.45714285714285713,0.7857142857142857,0.3348943656281791
mRNA,RF1_5,NB,0.45714285714285713,0.8,0.3327012643378344
mRNA,RF1_5,NB,0.4714285714285714,0.8,0.3320726681904645
mRNA,RF1_5,NB,0.4714285714285714,0.8142857142857143,0.32269820636457786
mRNA,RF1_5,NB,0.5,0.8142857142857143,0.3198723390353284
mRNA,RF1_5,NB,0.5,0.8285714285714286,0.31868397386468295
mRNA,RF1_5,NB,0.6285714285714286,0.8285714285714286,0.2710365175145788
mRNA,RF1_5,NB,0.6285714285714286,0.8428571428571429,0.2705109176369924
mRNA,RF1_5,NB,0.6714285714285714,0.8428571428571429,0.2504941343606745
mRNA,RF1_5,NB,0.6714285714285714,0.8714285714285714,0.24617255229940785
mRNA,RF1_5,NB,0.7571428571428571,0.8714285714285714,0.2134047326097326
mRNA,RF1_5,NB,0.7571428571428571,0.8857142857142857,0.20886222853442593
mRNA,RF1_5,NB,0.7857142857142857,0.8857142857142857,0.20163882881440356
mRNA,RF1_5,NB,0.7857142857142857,0.9,0.1944413447758768
mRNA,RF1_5,NB,0.8142857142857143,0.9,0.16381426702178606
mRNA,RF1_5,NB,0.8142857142857143,0.9285714285714286,0.13450037102878326
mRNA,RF1_5,NB,0.8285714285714286,0.9285714285714286,0.13405836649915626
mRNA,RF1_5,NB,0.8285714285714286,0.9571428571428572,0.12134142705624679
mRNA,RF1_5,NB,0.8428571428571429,0.9571428571428572,0.11104081925207529
mRNA,RF1_5,NB,0.8428571428571429,0.9714285714285714,0.1043313105452188
mRNA,RF1_5,NB,0.8714285714285714,0.9714285714285714,0.0969472121496092
mRNA,RF1_5,NB,0.8714285714285714,0.9857142857142858,0.09165120165978927
mRNA,RF1_5,NB,0.9,0.9857142857142858,0.08190427925791059
mRNA,RF1_5,NB,0.9,1.0,0.07710779507572765
mRNA,RF1_5,NB,1.0,1.0,0.01962722074372698
Methylation,RF1_5,LR,0.0,0.0,1.6947928946083313
Methylation,RF1_5,LR,0.014285714285714285,0.0,0.6947928946083313
Methylation,RF1_5,LR,0.014285714285714285,0.014285714285714285,0.669879352242363
Methylation,RF1_5,LR,0.04285714285714286,0.014285714285714285,0.6395671610928958
Methylation,RF1_5,LR,0.04285714285714286,0.1,0.6050407946287235
Methylation,RF1_5,LR,0.05714285714285714,0.1,0.5936351285360952
Methylation,RF1_5,LR,0.05714285714285714,0.12857142857142856,0.5887255023390986
Methylation,RF1_5,LR,0.07142857142857142,0.12857142857142856,0.5812101381007264
Methylation,RF1_5,LR,0.07142857142857142,0.14285714285714285,0.578605869257651
Methylation,RF1_5,LR,0.08571428571428572,0.14285714285714285,0.5693699238021213
Methylation,RF1_5,LR,0.08571428571428572,0.15714285714285714,0.5666439145643516
Methylation,RF1_5,LR,0.1,0.15714285714285714,0.5644171155092292
Methylation,RF1_5,LR,0.1,0.17142857142857143,0.5632282277491075
Methylation,RF1_5,LR,0.14285714285714285,0.17142857142857143,0.5603691808040717
Methylation,RF1_5,LR,0.14285714285714285,0.18571428571428572,0.5573466661573371
Methylation,RF1_5,LR,0.15714285714285714,0.18571428571428572,0.5537270158584598
Methylation,RF1_5,LR,0.15714285714285714,0.21428571428571427,0.5450555496215304
Methylation,RF1_5,LR,0.17142857142857143,0.21428571428571427,0.5433684395117757
Methylation,RF1_5,LR,0.17142857142857143,0.2571428571428571,0.5374568605402419
Methylation,RF1_5,LR,0.2,0.2571428571428571,0.533482731632464
Methylation,RF1_5,LR,0.2,0.2714285714285714,0.5332016963641784
Methylation,RF1_5,LR,0.21428571428571427,0.2714285714285714,0.5319238423832692
Methylation,RF1_5,LR,0.21428571428571427,0.2857142857142857,0.5272432177159045
Methylation,RF1_5,LR,0.22857142857142856,0.2857142857142857,0.5270195888757737
Methylation,RF1_5,LR,0.22857142857142856,0.3,0.527007682593793
Methylation,RF1_5,LR,0.22857142857142856,0.34285714285714286,0.5250654034193849
Methylation,RF1_5,LR,0.24285714285714285,0.34285714285714286,0.5248171766165334
Methylation,RF1_5,LR,0.24285714285714285,0.35714285714285715,0.5240389716958983
Methylation,RF1_5,LR,0.2571428571428571,0.35714285714285715,0.5235028685320644
Methylation,RF1_5,LR,0.2571428571428571,0.4,0.5234843371456824
Methylation,RF1_5,LR,0.2571428571428571,0.42857142857142855,0.5208280299062255
Methylation,RF1_5,LR,0.2571428571428571,0.4714285714285714,0.5201118241329153
Methylation,RF1_5,LR,0.2571428571428571,0.5428571428571428,0.5198428578208919
Methylation,RF1_5,LR,0.2857142857142857,0.5428571428571428,0.5186440018022691
Methylation,RF1_5,LR,0.2857142857142857,0.5714285714285714,0.5184988119619002
Methylation,RF1_5,LR,0.2857142857142857,0.6428571428571429,0.5180538781547351
Methylation,RF1_5,LR,0.32857142857142857,0.6428571428571429,0.5159623990505507
Methylation,RF1_5,LR,0.32857142857142857,0.6571428571428571,0.5154492548506625
Methylation,RF1_5,LR,0.34285714285714286,0.6571428571428571,0.5110758472805327
Methylation,RF1_5,LR,0.34285714285714286,0.6714285714285714,0.5059547567720093
Methylation,RF1_5,LR,0.35714285714285715,0.6714285714285714,0.5044313017110211
Methylation,RF1_5,LR,0.35714285714285715,0.6857142857142857,0.503814378030389
Methylation,RF1_5,LR,0.37142857142857144,0.6857142857142857,0.5024830051223229
Methylation,RF1_5,LR,0.37142857142857144,0.7714285714285715,0.49008451773719497
Methylation,RF1_5,LR,0.38571428571428573,0.7714285714285715,0.4860606205100743
Methylation,RF1_5,LR,0.38571428571428573,0.7857142857142857,0.4832919550179902
Methylation,RF1_5,LR,0.4142857142857143,0.7857142857142857,0.48158856928602634
Methylation,RF1_5,LR,0.4857142857142857,0.7857142857142857,0.4805151437225105
Methylation,RF1_5,LR,0.5142857142857142,0.7857142857142857,0.4777380979487828
Methylation,RF1_5,LR,0.5428571428571428,0.7857142857142857,0.47771038978157837
Methylation,RF1_5,LR,0.5571428571428572,0.7857142857142857,0.47729565552751724
Methylation,RF1_5,LR,0.6,0.7857142857142857,0.47717685092604506
Methylation,RF1_5,LR,0.6142857142857143,0.7857142857142857,0.4767243259305742
Methylation,RF1_5,LR,0.6571428571428571,0.7857142857142857,0.4748992270502964
Methylation,RF1_5,LR,0.7,0.7857142857142857,0.47200874818700594
Methylation,RF1_5,LR,0.7,0.8142857142857143,0.47111058672602507
Methylation,RF1_5,LR,0.7142857142857143,0.8142857142857143,0.4670704231422822
Methylation,RF1_5,LR,0.7142857142857143,0.8285714285714286,0.4666306519975116
Methylation,RF1_5,LR,0.7285714285714285,0.8285714285714286,0.46316612819160774
Methylation,RF1_5,LR,0.7285714285714285,0.8428571428571429,0.4593297637502049
Methylation,RF1_5,LR,0.7571428571428571,0.8428571428571429,0.45863812889215405
Methylation,RF1_5,LR,0.7571428571428571,0.8571428571428571,0.45789460058748815
Methylation,RF1_5,LR,0.7857142857142857,0.8571428571428571,0.45275600930053134
Methylation,RF1_5,LR,0.7857142857142857,0.9285714285714286,0.4358428438507147
Methylation,RF1_5,LR,0.8,0.9285714285714286,0.42980065728542777
Methylation,RF1_5,LR,0.8,0.9428571428571428,0.42532148131866676
Methylation,RF1_5,LR,0.8428571428571429,0.9428571428571428,0.4182428713638385
Methylation,RF1_5,LR,0.8428571428571429,0.9571428571428572,0.4176711361015357
Methylation,RF1_5,LR,0.8571428571428571,0.9571428571428572,0.41571020768320804
Methylation,RF1_5,LR,0.8571428571428571,0.9857142857142858,0.40455373512401
Methylation,RF1_5,LR,0.8714285714285714,0.9857142857142858,0.4009618734893835
Methylation,RF1_5,LR,0.8714285714285714,1.0,0.39550215566748653
Methylation,RF1_5,LR,1.0,1.0,0.2595546990656606
Methylation,RF1_5,KNN,0.0,0.0,2.0
Methylation,RF1_5,KNN,0.02857142857142857,0.34285714285714286,1.0
Methylation,RF1_5,KNN,0.1,0.4142857142857143,0.8
Methylation,RF1_5,KNN,0.3142857142857143,0.6571428571428571,0.6
Methylation,RF1_5,KNN,0.5285714285714286,0.8428571428571429,0.4
Methylation,RF1_5,KNN,0.6428571428571429,0.9714285714285714,0.2
Methylation,RF1_5,KNN,1.0,1.0,0.0
Methylation,RF1_5,RF,0.0,0.0,2.0
Methylation,RF1_5,RF,0.014285714285714285,0.32857142857142857,1.0
Methylation,RF1_5,RF,0.07142857142857142,0.35714285714285715,0.9
Methylation,RF1_5,RF,0.12857142857142856,0.44285714285714284,0.8
Methylation,RF1_5,RF,0.18571428571428572,0.4857142857142857,0.7
Methylation,RF1_5,RF,0.24285714285714285,0.5714285714285714,0.6
Methylation,RF1_5,RF,0.3,0.6428571428571429,0.5
Methylation,RF1_5,RF,0.42857142857142855,0.7285714285714285,0.4
Methylation,RF1_5,RF,0.5142857142857142,0.8714285714285714,0.3
Methylation,RF1_5,RF,0.6571428571428571,0.9571428571428572,0.2
Methylation,RF1_5,RF,0.7142857142857143,1.0,0.1
Methylation,RF1_5,RF,1.0,1.0,0.0
Methylation,RF1_5,NB,0.0,0.0,2.0
Methylation,RF1_5,NB,0.0,0.014285714285714285,1.0
Methylation,RF1_5,NB,0.0,0.05714285714285714,0.9908322662025133
Methylation,RF1_5,NB,0.014285714285714285,0.05714285714285714,0.965111610235511
Methylation,RF1_5,NB,0.014285714285714285,0.07142857142857142,0.957213427461032
Methylation,RF1_5,NB,0.05714285714285714,0.07142857142857142,0.8904431131365982
Methylation,RF1_5,NB,0.05714285714285714,0.08571428571428572,0.8620397248453067
Methylation,RF1_5,NB,0.07142857142857142,0.08571428571428572,0.8339274481593766
Methylation,RF1_5,NB,0.07142857142857142,0.1,0.8186850795472314
Methylation,RF1_5,NB,0.08571428571428572,0.1,0.7955318594079556
Methylation,RF1_5,NB,0.08571428571428572,0.12857142857142856,0.7293842302649767
Methylation,RF1_5,NB,0.1,0.12857142857142856,0.7255182252474939
Methylation,RF1_5,NB,0.1,0.14285714285714285,0.7205390094959727
Methylation,RF1_5,NB,0.14285714285714285,0.14285714285714285,0.7103294347376568
Methylation,RF1_5,NB,0.14285714285714285,0.15714285714285714,0.6946181762467957
Methylation,RF1_5,NB,0.15714285714285714,0.15714285714285714,0.6608531466824441
Methylation,RF1_5,NB,0.15714285714285714,0.18571428571428572,0.521666727391466
Methylation,RF1_5,NB,0.17142857142857143,0.18571428571428572,0.5128478369345575
Methylation,RF1_5,NB,0.17142857142857143,0.21428571428571427,0.4937625416624162
Methylation,RF1_5,NB,0.22857142857142856,0.21428571428571427,0.4822300434791422
Methylation,RF1_5,NB,0.22857142857142856,0.2571428571428571,0.4649565784753051
Methylation,RF1_5,NB,0.24285714285714285,0.2571428571428571,0.4622847907180409
Methylation,RF1_5,NB,0.24285714285714285,0.32857142857142857,0.41405723818353396
Methylation,RF1_5,NB,0.34285714285714286,0.32857142857142857,0.4057249793362342
Methylation,RF1_5,NB,0.34285714285714286,0.34285714285714286,0.4041221566597571
Methylation,RF1_5,NB,0.34285714285714286,0.37142857142857144,0.39296442438840906
Methylation,RF1_5,NB,0.34285714285714286,0.38571428571428573,0.38075217560269037
Methylation,RF1_5,NB,0.35714285714285715,0.38571428571428573,0.3797779805947773
Methylation,RF1_5,NB,0.35714285714285715,0.42857142857142855,0.35594355616285617
Methylation,RF1_5,NB,0.37142857142857144,0.42857142857142855,0.35420954058085413
Methylation,RF1_5,NB,0.37142857142857144,0.44285714285714284,0.35150436926807654
Methylation,RF1_5,NB,0.38571428571428573,0.44285714285714284,0.3493407890639181
Methylation,RF1_5,NB,0.38571428571428573,0.45714285714285713,0.34599960855204165
Methylation,RF1_5,NB,0.38571428571428573,0.5,0.3430811319433269
Methylation,RF1_5,NB,0.4,0.5,0.34223534521914073
Methylation,RF1_5,NB,0.4,0.5142857142857142,0.34201107617342347
Methylation,RF1_5,NB,0.4142857142857143,0.5142857142857142,0.3414828303570608
Methylation,RF1_5,NB,0.4142857142857143,0.5428571428571428,0.3369752478341059
Methylation,RF1_5,NB,0.4142857142857143,0.5857142857142857,0.33276207238169764
Methylation,RF1_5,NB,0.44285714285714284,0.5857142857142857,0.3297432772784518
Methylation,RF1_5,NB,0.4714285714285714,0.5857142857142857,0.32358340853863077
Methylation,RF1_5,NB,0.4714285714285714,0.6,0.3209258450516759
Methylation,RF1_5,NB,0.4714285714285714,0.6714285714285714,0.3158683733276645
Methylation,RF1_5,NB,0.4857142857142857,0.6714285714285714,0.31082834348246785
Methylation,RF1_5,NB,0.4857142857142857,0.6857142857142857,0.30675127773343586
Methylation,RF1_5,NB,0.4857142857142857,0.7571428571428571,0.3039210068793137
Methylation,RF1_5,NB,0.4857142857142857,0.8,0.29843402770703087
Methylation,RF1_5,NB,0.5571428571428572,0.8,0.2520924602116608
Methylation,RF1_5,NB,0.5571428571428572,0.8142857142857143,0.24985706896896404
Methylation,RF1_5,NB,0.6,0.8142857142857143,0.23877974644234423
Methylation,RF1_5,NB,0.6,0.8571428571428571,0.2303772786304303
Methylation,RF1_5,NB,0.6142857142857143,0.8571428571428571,0.22630779234172707
Methylation,RF1_5,NB,0.6142857142857143,0.8857142857142857,0.22084509804167202
Methylation,RF1_5,NB,0.6857142857142857,0.8857142857142857,0.21720201006542159
Methylation,RF1_5,NB,0.6857142857142857,0.9142857142857143,0.20949126539979765
Methylation,RF1_5,NB,0.7,0.9142857142857143,0.20718183336296353
Methylation,RF1_5,NB,0.7428571428571429,0.9142857142857143,0.20603369399101357
Methylation,RF1_5,NB,0.7714285714285715,0.9142857142857143,0.20336415349326725
Methylation,RF1_5,NB,0.7714285714285715,0.9285714285714286,0.198353235845413
Methylation,RF1_5,NB,0.8428571428571429,0.9285714285714286,0.1540454402471656
Methylation,RF1_5,NB,0.8428571428571429,0.9428571428571428,0.13436779722152692
Methylation,RF1_5,NB,0.8571428571428571,0.9428571428571428,0.13152670259044644
Methylation,RF1_5,NB,0.8571428571428571,0.9714285714285714,0.11852427789708526
Methylation,RF1_5,NB,0.8714285714285714,0.9714285714285714,0.08465105111342731
Methylation,RF1_5,NB,0.8714285714285714,0.9857142857142858,0.0718788849739643
Methylation,RF1_5,NB,0.9142857142857143,0.9857142857142858,0.019834718496844452
Methylation,RF1_5,NB,0.9142857142857143,1.0,0.017497792318140682
Methylation,RF1_5,NB,1.0,1.0,2.5057698670909166e-05
Multiomics,RF2_50,LR,0.0,0.0,1.987696152497492
Multiomics,RF2_50,LR,0.014285714285714285,0.0,0.987696152497492
Multiomics,RF2_50,LR,0.014285714285714285,0.1,0.8927713535561785
Multiomics,RF2_50,LR,0.02857142857142857,0.1,0.8839958683474547
Multiomics,RF2_50,LR,0.02857142857142857,0.37142857142857144,0.7344233346030423
Multiomics,RF2_50,LR,0.07142857142857142,0.37142857142857144,0.7295206832087369
Multiomics,RF2_50,LR,0.07142857142857142,0.45714285714285713,0.6798031253827338
Multiomics,RF2_50,LR,0.1,0.45714285714285713,0.6622660835428223
Multiomics,RF2_50,LR,0.1,0.5,0.6384238230192603
Multiomics,RF2_50,LR,0.11428571428571428,0.5,0.6308639875516922
Multiomics,RF2_50,LR,0.11428571428571428,0.5285714285714286,0.6212040996211272
Multiomics,RF2_50,LR,0.12857142857142856,0.5285714285714286,0.6166375535085316
Multiomics,RF2_50,LR,0.12857142857142856,0.5714285714285714,0.6028466495845778
Multiomics,RF2_50,LR,0.14285714285714285,0.5714285714285714,0.601609863409443
Multiomics,RF2_50,LR,0.14285714285714285,0.6571428571428571,0.5809005458653376
Multiomics,RF2_50,LR,0.18571428571428572,0.6571428571428571,0.5760470073603182
Multiomics,RF2_50,LR,0.18571428571428572,0.6857142857142857,0.5604191459947666
Multiomics,RF2_50,LR,0.2714285714285714,0.6857142857142857,0.5172538376135387
Multiomics,RF2_50,LR,0.2714285714285714,0.7142857142857143,0.5133497527453569
Multiomics,RF2_50,LR,0.2857142857142857,0.7142857142857143,0.512942738773693
Multiomics,RF2_50,LR,0.2857142857142857,0.7285714285714285,0.5080778456583325
Multiomics,RF2_50,LR,0.3,0.7285714285714285,0.5063214766639244
Multiomics,RF2_50,LR,0.3,0.7571428571428571,0.4852288237688704
Multiomics,RF2_50,LR,0.3142857142857143,0.7571428571428571,0.48478173527867385
Multiomics,RF2_50,LR,0.3142857142857143,0.7714285714285715,0.48315408886341593
Multiomics,RF2_50,LR,0.32857142857142857,0.7714285714285715,0.47777893334714705
Multiomics,RF2_50,LR,0.32857142857142857,0.7857142857142857,0.4685761334293025
Multiomics,RF2_50,LR,0.34285714285714286,0.7857142857142857,0.46616429836786466
Multiomics,RF2_50,LR,0.34285714285714286,0.8142857142857143,0.461402476327164
Multiomics,RF2_50,LR,0.35714285714285715,0.8142857142857143,0.4559799530933211
Multiomics,RF2_50,LR,0.35714285714285715,0.8285714285714286,0.45518688732975127
Multiomics,RF2_50,LR,0.38571428571428573,0.8285714285714286,0.4410422053727764
Multiomics,RF2_50,LR,0.38571428571428573,0.8428571428571429,0.42959460347493444
Multiomics,RF2_50,LR,0.4,0.8428571428571429,0.4271764210550239
Multiomics,RF2_50,LR,0.4,0.8714285714285714,0.3984831185045536
Multiomics,RF2_50,LR,0.4142857142857143,0.8714285714285714,0.37966495741938655
Multiomics,RF2_50,LR,0.4142857142857143,0.8857142857142857,0.3754106363697626
Multiomics,RF2_50,LR,0.42857142857142855,0.8857142857142857,0.3722217870604821
Multiomics,RF2_50,LR,0.42857142857142855,0.9142857142857143,0.3585831567961767
Multiomics,RF2_50,LR,0.4714285714285714,0.9142857142857143,0.33887371699814123
Multiomics,RF2_50,LR,0.4714285714285714,0.9285714285714286,0.3382606510033822
Multiomics,RF2_50,LR,0.4857142857142857,0.9285714285714286,0.33635762534516994
Multiomics,RF2_50,LR,0.4857142857142857,0.9428571428571428,0.33632641232730165
Multiomics,RF2_50,LR,0.5,0.9428571428571428,0.3342035626051148
Multiomics,RF2_50,LR,0.5,0.9571428571428572,0.3291430389141963
Multiomics,RF2_50,LR,0.5285714285714286,0.9571428571428572,0.32696188249021324
Multiomics,RF2_50,LR,0.5285714285714286,0.9714285714285714,0.3231247273799507
Multiomics,RF2_50,LR,0.6571428571428571,0.9714285714285714,0.261205187086347
Multiomics,RF2_50,LR,0.6571428571428571,0.9857142857142858,0.2571461022007704
Multiomics,RF2_50,LR,0.8857142857142857,0.9857142857142858,0.12351921778709282
Multiomics,RF2_50,LR,0.8857142857142857,1.0,0.12298982067122044
Multiomics,RF2_50,LR,1.0,1.0,0.04395836761017702
Multiomics,RF2_50,KNN,0.0,0.0,2.0
Multiomics,RF2_50,KNN,0.05714285714285714,0.18571428571428572,1.0
Multiomics,RF2_50,KNN,0.1,0.5,0.8
Multiomics,RF2_50,KNN,0.2571428571428571,0.6857142857142857,0.6
Multiomics,RF2_50,KNN,0.5285714285714286,0.8571428571428571,0.4
Multiomics,RF2_50,KNN,0.8142857142857143,0.9571428571428572,0.2
Multiomics,RF2_50,KNN,1.0,1.0,0.0
Multiomics,RF2_50,RF,0.0,0.0,2.0
Multiomics,RF2_50,RF,0.0,0.12857142857142856,1.0
Multiomics,RF2_50,RF,0.0,0.2571428571428571,0.9
Multiomics,RF2_50,RF,0.04285714285714286,0.42857142857142855,0.8
Multiomics,RF2_50,RF,0.1,0.5571428571428572,0.7
Multiomics,RF2_50,RF,0.24285714285714285,0.6285714285714286,0.6
Multiomics,RF2_50,RF,0.32857142857142857,0.7428571428571429,0.5
Multiomics,RF2_50,RF,0.5,0.8714285714285714,0.4
Multiomics,RF2_50,RF,0.6,0.9571428571428572,0.3
Multiomics,RF2_50,RF,0.6857142857142857,0.9857142857142858,0.2
Multiomics,RF2_50,RF,0.8571428571428571,1.0,0.1
Multiomics,RF2_50,RF,1.0,1.0,0.0
Multiomics,RF2_50,NB,0.0,0.0,2.0
Multiomics,RF2_50,NB,0.0,0.08571428571428572,1.0
Multiomics,RF2_50,NB,0.0,0.11428571428571428,0.9999999999992895
Multiomics,RF2_50,NB,0.014285714285714285,0.11428571428571428,0.9999999999866045
Multiomics,RF2_50,NB,0.014285714285714285,0.14285714285714285,0.9999999999335865
Multiomics,RF2_50,NB,0.04285714285714286,0.14285714285714285,0.9999999961695281
Multiomics,RF2_50,NB,0.04285714285714286,0.15714285714285714,0.9999999805821884
Multiomics,RF2_50,NB,0.05714285714285714,0.15714285714285714,0.999999891411227
Multiomics,RF2_50,NB,0.05714285714285714,0.34285714285714286,0.9998455174896976
Multiomics,RF2_50,NB,0.07142857142857142,0.34285714285714286,0.9997716932404055
Multiomics,RF2_50,NB,0.07142857142857142,0.45714285714285713,0.9979290260094852
Multiomics,RF2_50,NB,0.1,0.45714285714285713,0.9960227725886629
Multiomics,RF2_50,NB,0.1,0.5,0.9884696810225834
Multiomics,RF2_50,NB,0.11428571428571428,0.5,0.9872205754622793
Multiomics,RF2_50,NB,0.11428571428571428,0.5142857142857142,0.9825854541577104
Multiomics,RF2_50,NB,0.12857142857142856,0.5142857142857142,0.9635893063436659
Multiomics,RF2_50,NB,0.12857142857142856,0.5714285714285714,0.9217163512859544
Multiomics,RF2_50,NB,0.14285714285714285,0.5714285714285714,0.7999169938508762
Multiomics,RF2_50,NB,0.14285714285714285,0.6,0.7696734965779413
Multiomics,RF2_50,NB,0.15714285714285714,0.6,0.7594294788341228
Multiomics,RF2_50,NB,0.15714285714285714,0.6285714285714286,0.6121153971511766
Multiomics,RF2_50,NB,0.18571428571428572,0.6285714285714286,0.4710990480127993
Multiomics,RF2_50,NB,0.18571428571428572,0.6571428571428571,0.3274069392190506
Multiomics,RF2_50,NB,0.2,0.6571428571428571,0.2637734416812524
Multiomics,RF2_50,NB,0.2,0.7,0.2223476557545112
Multiomics,RF2_50,NB,0.22857142857142856,0.7,0.1638472538373953
Multiomics,RF2_50,NB,0.22857142857142856,0.7285714285714285,0.10929263645599346
Multiomics,RF2_50,NB,0.24285714285714285,0.7285714285714285,0.07208331672465441
Multiomics,RF2_50,NB,0.24285714285714285,0.7428571428571429,0.05358391029987137
Multiomics,RF2_50,NB,0.2857142857142857,0.7428571428571429,0.033749509942566015
Multiomics,RF2_50,NB,0.2857142857142857,0.8,0.018720938252317017
Multiomics,RF2_50,NB,0.3,0.8,0.013659384236623913
